username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
icbicargo2;2017-11-05 17:09;0;0;"SpiceJet commences daily direct flight on Guwahati - Dibrugarh route http://www. itln.in/spicejet-comme nces-daily-direct-flight-on-guwahati-dibrugarh-route-aviation …";;;;"927138229664411648";https://twitter.com/icbicargo2/status/927138229664411648
i_am_rpsingh;2017-11-05 16:20;0;1;"Spicejet Flight #SG197 I requested for window seat. But I am unable to see any window here #Dhokha #Seat11A @flyspicejet pic.twitter.com/hpJUchAW8C";;@flyspicejet;#SG197 #Dhokha #Seat11A;"927126060294070272";https://twitter.com/i_am_rpsingh/status/927126060294070272
flyspicejet;2017-11-05 15:16;0;0;"Hi, Suraj! We have only one flight departing at 19:10 hrs from Patna to Delhi.";;;;"927109934679859200";https://twitter.com/flyspicejet/status/927109934679859200
srirama74;2017-11-05 14:41;0;1;"I will also agree.wrote to AAI and SpiceJet after my last flight Madurai to Chennai short distance which was scarry for adults and children";;;;"927101077324840960";https://twitter.com/srirama74/status/927101077324840960
flyspicejet;2017-11-05 12:49;0;0;"Hey! In case of cancellation, passengers can either opt for full refund or they can reschedule their travel into the next available flight .";;;;"927072795074314240";https://twitter.com/flyspicejet/status/927072795074314240
marwadioowl;2017-11-05 12:40;0;0;"Dear spicejet I have booked ticket on your flight on 19 sep 2017 for 10th of nov (jaipur to Chandigarh) and 1/4";;;;"927070682982354944";https://twitter.com/marwadioowl/status/927070682982354944
flyspicejet;2017-11-05 05:32;0;1;"Suggestion noted. We wish you a comfortable flight .";;;;"926963002053607425";https://twitter.com/flyspicejet/status/926963002053607425
flyspicejet;2017-11-05 00:27;0;0;"That's not our flight . Please check with the concerned airline.";;;;"926886085430468609";https://twitter.com/flyspicejet/status/926886085430468609
flyspicejet;2017-11-05 00:22;0;0;"Hi, Ayan. Flight SG 516 (CCU-BLR) is as per schedule & is expected to depart at 0655 hrs.";;;;"926884916846931968";https://twitter.com/flyspicejet/status/926884916846931968
clairespuj;2017-11-04 23:06;1;2;"#trujet is the silliest airline ever. Cancelled their flight #spicejet was expensive then";;;#trujet #spicejet;"926865859494195201";https://twitter.com/clairespuj/status/926865859494195201
dilip__iyer;2017-11-04 21:22;3;2;"Same flight arriving at 2 gates after a 2 hour delay. Great job Spicejet . #inefficiency @flyspicejet @DivyaMIyer pic.twitter.com/jwS6wrjrYY";;@flyspicejet @DivyaMIyer;#inefficiency;"926839643206590464";https://twitter.com/dilip__iyer/status/926839643206590464
flyspicejet;2017-11-04 20:34;0;0;"Apologies for the delay. Please share the flight number.";;;;"926827377174253568";https://twitter.com/flyspicejet/status/926827377174253568
flyspicejet;2017-11-04 19:29;0;0;"Kindly visit http:// bit.ly/20rV9G8 & refer to point 18 if you wish to reschedule or cancel the flight , Piyush. We deeply regret the delay.";;;;"926811044697161728";https://twitter.com/flyspicejet/status/926811044697161728
flyspicejet;2017-11-04 18:51;1;4;"We request passengers to keep a check on their flight status via http://www. spicejet.com 2/2";;;;"926801667542073349";https://twitter.com/flyspicejet/status/926801667542073349
flyspicejet;2017-11-04 18:28;0;0;"Apologies for the trouble, Piyush. Your flight is delayed due to operational reasons and as of now it is expected to depart at 1925 hrs.";;;;"926795748825374720";https://twitter.com/flyspicejet/status/926795748825374720
daboogah;2017-11-04 13:54;0;0;"Flight Attendant Spit in Customer's Coffee and Spicejet Passengers Flee Rocket Attack - View from the Wing http:// crwd.fr/2hK1tNH";;;;"926726757302054912";https://twitter.com/daboogah/status/926726757302054912
flyspicejet;2017-11-04 13:26;0;0;"Your flight SG 171 is further delayed due to operational reason and is estimated to depart at 1350 Hrs. We are truly sorry for the delay.";;;;"926719868228870144";https://twitter.com/flyspicejet/status/926719868228870144
flyspicejet;2017-11-04 13:12;0;0;"The flight is further delayed due to operational reason and is estimated to depart at 1350 Hrs. We are truly sorry for the delay.";;;;"926716157431660544";https://twitter.com/flyspicejet/status/926716157431660544
flyspicejet;2017-11-04 13:04;0;0;"Hi, the flight is delayed due to operational reasons and estimated to depart at 1325 hours. The inconvenience caused is regretted.";;;;"926714293642444805";https://twitter.com/flyspicejet/status/926714293642444805
sensandipan;2017-11-04 12:36;1;1;"Only GoAir gets delayed.Yesterday’s flight delayed by 2 hrs.And surprise Indigo and SpiceJet on time.Only GoAir faces congestion #GoAirSucks https:// twitter.com/goairlinesindi a/status/926436005346816001 …";;;#GoAirSucks;"926707203897040898";https://twitter.com/sensandipan/status/926707203897040898
AroraInna007;2017-11-04 10:57;0;0;"@IndiGo6E Lovely Flight Cabin Crew served me really well. Del IXb. Ixb-Del. Great Food Ousm Services. I saluteuIndigo, spicejet is a loser.";;@IndiGo6E;;"926682241060675589";https://twitter.com/AroraInna007/status/926682241060675589
flyspicejet;2017-11-04 10:24;0;1;"Please note that flight was cancelled due to consequential impact of runway Restriction at Jodhpur. We regret any inconvenience.";;;;"926673906403909632";https://twitter.com/flyspicejet/status/926673906403909632
flyspicejet;2017-11-04 10:09;0;0;"We apologize for the inconvenience caused. We have already processed full refund for the cancelled flight .";;;;"926670284463026178";https://twitter.com/flyspicejet/status/926670284463026178
flyspicejet;2017-11-04 07:40;0;0;"Your flight SG 104 (MAA-DEL) is delayed due to operational reasons and will be departing soon. We regret any inconvenience.";;;;"926632620753952768";https://twitter.com/flyspicejet/status/926632620753952768
flyspicejet;2017-11-04 07:33;0;1;"We wish you a comfortable flight , Sadhak.";;;;"926631037588742146";https://twitter.com/flyspicejet/status/926631037588742146
flyspicejet;2017-11-04 07:12;0;0;"As per our records, the boarding gate assigned for your flight is 23B. Please get in touch with our staff in case you need any assistance.";;;;"926625582955110400";https://twitter.com/flyspicejet/status/926625582955110400
flyspicejet;2017-11-04 06:23;0;0;"moved your flight without any additional charges. <<";;;;"926613417175089152";https://twitter.com/flyspicejet/status/926613417175089152
flyspicejet;2017-11-04 06:23;0;0;"Please note, in case of delay for 2 hrs or more, passengers can either reschedule their booking into the next available flight without >>";;;;"926613342260666368";https://twitter.com/flyspicejet/status/926613342260666368
flyspicejet;2017-11-04 05:49;0;1;"We wish you a comfortable flight :)";;;;"926604693555441664";https://twitter.com/flyspicejet/status/926604693555441664
flyspicejet;2017-11-03 23:47;0;0;"We sincerely regret the delay. Your flight is expected to depart at 0020 hrs.";;;;"926513622141898753";https://twitter.com/flyspicejet/status/926513622141898753
flyspicejet;2017-11-03 23:40;0;0;"Please share your flight details so we may check.";;;;"926511929828376576";https://twitter.com/flyspicejet/status/926511929828376576
flyspicejet;2017-11-03 23:31;0;0;"Your flight is delayed due to operational reasons & is expected to depart at 0030 hrs. We sincerely regret any inconvenience.";;;;"926509538013954048";https://twitter.com/flyspicejet/status/926509538013954048
flyspicejet;2017-11-03 23:22;0;0;"Please confirm your flight details so we may check.";;;;"926507283604840448";https://twitter.com/flyspicejet/status/926507283604840448
flyspicejet;2017-11-03 23:20;0;0;"In case of change/cancellation of flight , the necessary charges will be applicable.";;;;"926506892658073600";https://twitter.com/flyspicejet/status/926506892658073600
flyspicejet;2017-11-03 23:05;0;0;"As of now, flight SG-929 is as per schedule. Please check your flight status before leaving for the airport";;;;"926503235388522496";https://twitter.com/flyspicejet/status/926503235388522496
flyspicejet;2017-11-03 20:45;0;0;"Hi Apoorv, flight SG-468 has landed & parked already.";;;;"926467841364131840";https://twitter.com/flyspicejet/status/926467841364131840
flyspicejet;2017-11-03 20:32;0;0;"Inconvenience caused is regretted. Flight SG-2516 has cancelled. Kindly contact to the available airport staff for assistance.";;;;"926464690904952832";https://twitter.com/flyspicejet/status/926464690904952832
Taneja2Suraj;2017-11-03 20:19;0;0;"@flyspicejet My parents missed their onward connecting flight to Singapore. How can spicejet help";;@flyspicejet;;"926461311268954112";https://twitter.com/Taneja2Suraj/status/926461311268954112
flyspicejet;2017-11-03 20:17;0;0;"We're sorry for this delay. Flight SG-1238 from Hyderabad-Bengaluru has affected due to Operational reason.";;;;"926460767959900160";https://twitter.com/flyspicejet/status/926460767959900160
flyspicejet;2017-11-03 18:47;0;1;"Unfortunately, we have only 1 flight available from Delhi to Mumbai today, which is scheduled to depart at 2135 hrs.";;;;"926438121092161539";https://twitter.com/flyspicejet/status/926438121092161539
flyspicejet;2017-11-03 18:43;0;0;"Hi, please let us know if you need to know status of any specific flight .";;;;"926437146633707520";https://twitter.com/flyspicejet/status/926437146633707520
flyspicejet;2017-11-03 18:25;0;0;"We completely understand your disappointment. As of now, your flight is rescheduled to depart at 1920 hrs. Sorry for the discomfort caused.";;;;"926432695717994496";https://twitter.com/flyspicejet/status/926432695717994496
flyspicejet;2017-11-03 16:41;0;0;"Sorry for the trouble. Please share your flight details with us, so we may check the same.";;;;"926406423319265282";https://twitter.com/flyspicejet/status/926406423319265282
Krit_Siv;2017-11-03 16:36;0;1;"no good experience with @spicejet at sll .Always delayed or cancelled. Today after making us wait for 2 hrs u say flight cancelled ! I dunno why no other airline flies in this airport";;@spicejet;;"926405262532939777";https://twitter.com/Krit_Siv/status/926405262532939777
flyspicejet;2017-11-03 08:42;0;0;"The flight SG 926 is scheduled to depart at 2210 Hrs dated 6th Nov'17. 1/2";;;;"926285965253009408";https://twitter.com/flyspicejet/status/926285965253009408
flyspicejet;2017-11-03 08:03;1;1;"Thanks for sharing :) We hope you had a comfortable flight .";;;;"926275998462521344";https://twitter.com/flyspicejet/status/926275998462521344
flyspicejet;2017-11-03 06:04;0;0;"We wish you a comfortable flight , Chintan :)";;;;"926246192777895936";https://twitter.com/flyspicejet/status/926246192777895936
flyspicejet;2017-11-03 02:40;0;0;"Hi, Arun. As of now, flight SG 611 (MAA-IXM) is as per schedule.";;;;"926194725291356165";https://twitter.com/flyspicejet/status/926194725291356165
myindianodyssey;2017-11-02 23:36;0;0;"Mumbai's View from Sky Flight Take off - SpiceJet : http:// youtu.be/OjXZuHm1VNk?a via @YouTube";;@YouTube;;"926148566812446721";https://twitter.com/myindianodyssey/status/926148566812446721
flyspicejet;2017-11-02 19:37;0;0;"As checked the flight is delayed due to operational reasons & as of now rescheduled to depart at 2100 hrs.We apologise for the trouble.";;;;"926088263714054144";https://twitter.com/flyspicejet/status/926088263714054144
flyspicejet;2017-11-02 19:33;0;0;"Apologies for any unpleasant experience you had, Vijay. Please share your flight details, so we may check the status.";;;;"926087363318525958";https://twitter.com/flyspicejet/status/926087363318525958
flyspicejet;2017-11-02 19:31;0;0;"Hi Vijay! Please share the flight details with us, so we may look into this.";;;;"926086877819551746";https://twitter.com/flyspicejet/status/926086877819551746
nikhildaxini;2017-11-02 18:38;0;0;"@SpiceJet took a flight today in your spicax- there is no Jain Option online for food but Delphie on board helped us- thank herPNRD8SJKJ";;@SpiceJet;;"926073616029990913";https://twitter.com/nikhildaxini/status/926073616029990913
AakashLalka;2017-11-02 14:50;0;0;"@CSIAMumbai @flyspicejet My friend forgot his big photo frame at Gate 25 of spicejet Sharing his flight details Can you help ? pic.twitter.com/MKp7mTt2yZ";;@CSIAMumbai @flyspicejet;;"926016202270375936";https://twitter.com/AakashLalka/status/926016202270375936
Saliltoday;2017-11-02 12:09;0;1;"My flight of 11.30 PM to Goa left the next morning at 4.00 AM Spicejet reportedly delayed at Madurai.";;;;"925975651227541505";https://twitter.com/Saliltoday/status/925975651227541505
flyspicejet;2017-11-02 11:11;1;4;"Passengers are requested to cross check their flight status before leaving for the airport. 2/2";;;;"925960973206224896";https://twitter.com/flyspicejet/status/925960973206224896
flyspicejet;2017-11-02 09:28;0;0;"are allowed Free Baggage Allowance of 15 Kgs per passenger per flight . (2/2)";;;;"925935147022561280";https://twitter.com/flyspicejet/status/925935147022561280
ateacandy;2017-11-01 22:28;0;0;"Trust & confident in spicejet is going worst day by day. Flight no sg612 frm maa to mum delayed 4 an hour n no intimation given @flyspicejet";;@flyspicejet;;"925768921654980608";https://twitter.com/ateacandy/status/925768921654980608
flyspicejet;2017-11-01 19:41;0;0;"The boarding is in process. Your flight was delayed due to operational reasons. Apologies for the trouble, Navneet.";;;;"925727106440368128";https://twitter.com/flyspicejet/status/925727106440368128
mdtufailalam15;2017-11-01 18:09;0;0;"SpiceJet flight ka hai na pic ye wala aapka";;;;"925703905010368512";https://twitter.com/mdtufailalam15/status/925703905010368512
flyspicejet;2017-11-01 18:09;0;0;"You're welcome! You may also keep a check on the updated flight status through our mobile app or website. See you on-board!";;;;"925703857430192129";https://twitter.com/flyspicejet/status/925703857430192129
flyspicejet;2017-11-01 15:27;0;0;"Hi Nandan, please advise us your flight details, so we may check and update you the status.";;;;"925663134437720064";https://twitter.com/flyspicejet/status/925663134437720064
theCanonFanboy;2017-11-01 14:32;0;0;"Thanks a lot. #Spicejet has never disappointed me and I hope to have a good, comfortable & relaxed short flight to Doon today.";;;#Spicejet;"925649339472420865";https://twitter.com/theCanonFanboy/status/925649339472420865
jmcaton;2017-11-01 09:40;0;0;"#spicejet . Why would a flight leave earlier “due to operational issues”? pic.twitter.com/Fn5CpS9T1u";;;#spicejet;"925575651624669184";https://twitter.com/jmcaton/status/925575651624669184
YanitedArchie;2017-10-31 20:59;0;1;"Apparently my flight just "landed".... expected a crash, not good enough lads @Spicejet";;@Spicejet;;"925384220733616128";https://twitter.com/YanitedArchie/status/925384220733616128
GoodreturnsHi;2017-10-31 16:42;0;0;"OMG!पानी और आपके खेत पर लैंड कर सकती है यह फ्लाइट https:// hindi.goodreturns.in/news/2017/10/3 1/spicejet-can-be-land-on-your-farms-water-002949.html … #spicejet #flight #स्‍पाइसजेट";;;#spicejet #flight #;"925319675696656384";https://twitter.com/GoodreturnsHi/status/925319675696656384
